Date_Key,Date,Day,Week_No,Month,Month_No,Quarter,Year
20100416,16-04-2010,Friday,16,Apr,4,2,2010
20100417,17-04-2010,Saturday,16,Apr,4,2,2010
20100418,18-04-2010,Sunday,17,Apr,4,2,2010
20100419,19-04-2010,Monday,17,Apr,4,2,2010
20100420,20-04-2010,Tuesday,17,Apr,4,2,2010
20100421,21-04-2010,Wednesday,17,Apr,4,2,2010
20100422,22-04-2010,Thursday,17,Apr,4,2,2010
20100423,23-04-2010,Friday,17,Apr,4,2,2010
20100424,24-04-2010,Saturday,17,Apr,4,2,2010
20100425,25-04-2010,Sunday,18,Apr,4,2,2010
20100426,26-04-2010,Monday,18,Apr,4,2,2010
20100427,27-04-2010,Tuesday,18,Apr,4,2,2010
20100428,28-04-2010,Wednesday,18,Apr,4,2,2010
20100429,29-04-2010,Thursday,18,Apr,4,2,2010
20100430,30-04-2010,Friday,18,Apr,4,2,2010
20100501,01-05-2010,Saturday,18,May,5,2,2010
20100502,02-05-2010,Sunday,19,May,5,2,2010
20100503,03-05-2010,Monday,19,May,5,2,2010
20100504,04-05-2010,Tuesday,19,May,5,2,2010
20100505,05-05-2010,Wednesday,19,May,5,2,2010
20100506,06-05-2010,Thursday,19,May,5,2,2010
20100507,07-05-2010,Friday,19,May,5,2,2010
20100508,08-05-2010,Saturday,19,May,5,2,2010
20100509,09-05-2010,Sunday,20,May,5,2,2010
20100510,10-05-2010,Monday,20,May,5,2,2010
20100511,11-05-2010,Tuesday,20,May,5,2,2010
20100512,12-05-2010,Wednesday,20,May,5,2,2010
20100513,13-05-2010,Thursday,20,May,5,2,2010
20100514,14-05-2010,Friday,20,May,5,2,2010
20100515,15-05-2010,Saturday,20,May,5,2,2010
20100516,16-05-2010,Sunday,21,May,5,2,2010
20100517,17-05-2010,Monday,21,May,5,2,2010
20100518,18-05-2010,Tuesday,21,May,5,2,2010
20100519,19-05-2010,Wednesday,21,May,5,2,2010
20100520,20-05-2010,Thursday,21,May,5,2,2010
20100521,21-05-2010,Friday,21,May,5,2,2010
20100522,22-05-2010,Saturday,21,May,5,2,2010
20100523,23-05-2010,Sunday,22,May,5,2,2010
20100524,24-05-2010,Monday,22,May,5,2,2010
20100525,25-05-2010,Tuesday,22,May,5,2,2010
20100526,26-05-2010,Wednesday,22,May,5,2,2010
20100527,27-05-2010,Thursday,22,May,5,2,2010
20100528,28-05-2010,Friday,22,May,5,2,2010
20100529,29-05-2010,Saturday,22,May,5,2,2010
20100530,30-05-2010,Sunday,23,May,5,2,2010
20100531,31-05-2010,Monday,23,May,5,2,2010
20100601,01-06-2010,Tuesday,23,Jun,6,2,2010
20100602,02-06-2010,Wednesday,23,Jun,6,2,2010
20100603,03-06-2010,Thursday,23,Jun,6,2,2010
20100604,04-06-2010,Friday,23,Jun,6,2,2010
20100605,05-06-2010,Saturday,23,Jun,6,2,2010
20100606,06-06-2010,Sunday,24,Jun,6,2,2010
20100607,07-06-2010,Monday,24,Jun,6,2,2010
20100608,08-06-2010,Tuesday,24,Jun,6,2,2010
20100609,09-06-2010,Wednesday,24,Jun,6,2,2010
20100610,10-06-2010,Thursday,24,Jun,6,2,2010
20100611,11-06-2010,Friday,24,Jun,6,2,2010
20100612,12-06-2010,Saturday,24,Jun,6,2,2010
20100613,13-06-2010,Sunday,25,Jun,6,2,2010
20100614,14-06-2010,Monday,25,Jun,6,2,2010
20100615,15-06-2010,Tuesday,25,Jun,6,2,2010
20100616,16-06-2010,Wednesday,25,Jun,6,2,2010
20100617,17-06-2010,Thursday,25,Jun,6,2,2010
20100618,18-06-2010,Friday,25,Jun,6,2,2010
20100619,19-06-2010,Saturday,25,Jun,6,2,2010
20100620,20-06-2010,Sunday,26,Jun,6,2,2010
20100621,21-06-2010,Monday,26,Jun,6,2,2010
20100622,22-06-2010,Tuesday,26,Jun,6,2,2010
20100623,23-06-2010,Wednesday,26,Jun,6,2,2010
20100624,24-06-2010,Thursday,26,Jun,6,2,2010
20100625,25-06-2010,Friday,26,Jun,6,2,2010
20100626,26-06-2010,Saturday,26,Jun,6,2,2010
20100627,27-06-2010,Sunday,27,Jun,6,2,2010
20100628,28-06-2010,Monday,27,Jun,6,2,2010
20100629,29-06-2010,Tuesday,27,Jun,6,2,2010
20100630,30-06-2010,Wednesday,27,Jun,6,2,2010
20100701,01-07-2010,Thursday,27,Jul,7,3,2010
20100702,02-07-2010,Friday,27,Jul,7,3,2010
20100703,03-07-2010,Saturday,27,Jul,7,3,2010
20100704,04-07-2010,Sunday,28,Jul,7,3,2010
20100705,05-07-2010,Monday,28,Jul,7,3,2010
20100706,06-07-2010,Tuesday,28,Jul,7,3,2010
20100707,07-07-2010,Wednesday,28,Jul,7,3,2010
20100708,08-07-2010,Thursday,28,Jul,7,3,2010
20100709,09-07-2010,Friday,28,Jul,7,3,2010
20100710,10-07-2010,Saturday,28,Jul,7,3,2010
20100711,11-07-2010,Sunday,29,Jul,7,3,2010
20100712,12-07-2010,Monday,29,Jul,7,3,2010
20100713,13-07-2010,Tuesday,29,Jul,7,3,2010
20100714,14-07-2010,Wednesday,29,Jul,7,3,2010
20100715,15-07-2010,Thursday,29,Jul,7,3,2010
20100716,16-07-2010,Friday,29,Jul,7,3,2010
20100717,17-07-2010,Saturday,29,Jul,7,3,2010
20100718,18-07-2010,Sunday,30,Jul,7,3,2010
20100719,19-07-2010,Monday,30,Jul,7,3,2010
20100720,20-07-2010,Tuesday,30,Jul,7,3,2010
20100721,21-07-2010,Wednesday,30,Jul,7,3,2010
20100722,22-07-2010,Thursday,30,Jul,7,3,2010
20100723,23-07-2010,Friday,30,Jul,7,3,2010
20100724,24-07-2010,Saturday,30,Jul,7,3,2010
20100725,25-07-2010,Sunday,31,Jul,7,3,2010
20100726,26-07-2010,Monday,31,Jul,7,3,2010
20100727,27-07-2010,Tuesday,31,Jul,7,3,2010
20100728,28-07-2010,Wednesday,31,Jul,7,3,2010
20100729,29-07-2010,Thursday,31,Jul,7,3,2010
20100730,30-07-2010,Friday,31,Jul,7,3,2010
20100731,31-07-2010,Saturday,31,Jul,7,3,2010
20100801,01-08-2010,Sunday,32,Aug,8,3,2010
20100802,02-08-2010,Monday,32,Aug,8,3,2010
20100803,03-08-2010,Tuesday,32,Aug,8,3,2010
20100804,04-08-2010,Wednesday,32,Aug,8,3,2010
20100805,05-08-2010,Thursday,32,Aug,8,3,2010
20100806,06-08-2010,Friday,32,Aug,8,3,2010
20100807,07-08-2010,Saturday,32,Aug,8,3,2010
20100808,08-08-2010,Sunday,33,Aug,8,3,2010
20100809,09-08-2010,Monday,33,Aug,8,3,2010
20100810,10-08-2010,Tuesday,33,Aug,8,3,2010
20100811,11-08-2010,Wednesday,33,Aug,8,3,2010
20100812,12-08-2010,Thursday,33,Aug,8,3,2010
20100813,13-08-2010,Friday,33,Aug,8,3,2010
20100814,14-08-2010,Saturday,33,Aug,8,3,2010
20100815,15-08-2010,Sunday,34,Aug,8,3,2010
20100816,16-08-2010,Monday,34,Aug,8,3,2010
20100817,17-08-2010,Tuesday,34,Aug,8,3,2010
20100818,18-08-2010,Wednesday,34,Aug,8,3,2010
20100819,19-08-2010,Thursday,34,Aug,8,3,2010
20100820,20-08-2010,Friday,34,Aug,8,3,2010
20100821,21-08-2010,Saturday,34,Aug,8,3,2010
20100822,22-08-2010,Sunday,35,Aug,8,3,2010
20100823,23-08-2010,Monday,35,Aug,8,3,2010
20100824,24-08-2010,Tuesday,35,Aug,8,3,2010
20100825,25-08-2010,Wednesday,35,Aug,8,3,2010
20100826,26-08-2010,Thursday,35,Aug,8,3,2010
20100827,27-08-2010,Friday,35,Aug,8,3,2010
20100828,28-08-2010,Saturday,35,Aug,8,3,2010
20100829,29-08-2010,Sunday,36,Aug,8,3,2010
20100830,30-08-2010,Monday,36,Aug,8,3,2010
20100831,31-08-2010,Tuesday,36,Aug,8,3,2010
20100901,01-09-2010,Wednesday,36,Sep,9,3,2010
20100902,02-09-2010,Thursday,36,Sep,9,3,2010
20100903,03-09-2010,Friday,36,Sep,9,3,2010
20100904,04-09-2010,Saturday,36,Sep,9,3,2010
20100905,05-09-2010,Sunday,37,Sep,9,3,2010
20100906,06-09-2010,Monday,37,Sep,9,3,2010
20100907,07-09-2010,Tuesday,37,Sep,9,3,2010
20100908,08-09-2010,Wednesday,37,Sep,9,3,2010
20100909,09-09-2010,Thursday,37,Sep,9,3,2010
20100910,10-09-2010,Friday,37,Sep,9,3,2010
20100911,11-09-2010,Saturday,37,Sep,9,3,2010
20100912,12-09-2010,Sunday,38,Sep,9,3,2010
20100913,13-09-2010,Monday,38,Sep,9,3,2010
20100914,14-09-2010,Tuesday,38,Sep,9,3,2010
20100915,15-09-2010,Wednesday,38,Sep,9,3,2010
20100916,16-09-2010,Thursday,38,Sep,9,3,2010
20100917,17-09-2010,Friday,38,Sep,9,3,2010
20100918,18-09-2010,Saturday,38,Sep,9,3,2010
20100919,19-09-2010,Sunday,39,Sep,9,3,2010
20100920,20-09-2010,Monday,39,Sep,9,3,2010
20100921,21-09-2010,Tuesday,39,Sep,9,3,2010
20100922,22-09-2010,Wednesday,39,Sep,9,3,2010
20100923,23-09-2010,Thursday,39,Sep,9,3,2010
20100924,24-09-2010,Friday,39,Sep,9,3,2010
20100925,25-09-2010,Saturday,39,Sep,9,3,2010
20100926,26-09-2010,Sunday,40,Sep,9,3,2010
20100927,27-09-2010,Monday,40,Sep,9,3,2010
20100928,28-09-2010,Tuesday,40,Sep,9,3,2010
20100929,29-09-2010,Wednesday,40,Sep,9,3,2010
20100930,30-09-2010,Thursday,40,Sep,9,3,2010
20101001,01-10-2010,Friday,40,Oct,10,4,2010
20101002,02-10-2010,Saturday,40,Oct,10,4,2010
20101003,03-10-2010,Sunday,41,Oct,10,4,2010
20101004,04-10-2010,Monday,41,Oct,10,4,2010
20101005,05-10-2010,Tuesday,41,Oct,10,4,2010
20101006,06-10-2010,Wednesday,41,Oct,10,4,2010
20101007,07-10-2010,Thursday,41,Oct,10,4,2010
20101008,08-10-2010,Friday,41,Oct,10,4,2010
20101009,09-10-2010,Saturday,41,Oct,10,4,2010
20101010,10-10-2010,Sunday,42,Oct,10,4,2010
20101011,11-10-2010,Monday,42,Oct,10,4,2010
20101012,12-10-2010,Tuesday,42,Oct,10,4,2010
20101013,13-10-2010,Wednesday,42,Oct,10,4,2010
20101014,14-10-2010,Thursday,42,Oct,10,4,2010
20101015,15-10-2010,Friday,42,Oct,10,4,2010
20101016,16-10-2010,Saturday,42,Oct,10,4,2010
20101017,17-10-2010,Sunday,43,Oct,10,4,2010
20101018,18-10-2010,Monday,43,Oct,10,4,2010
20101019,19-10-2010,Tuesday,43,Oct,10,4,2010
20101020,20-10-2010,Wednesday,43,Oct,10,4,2010
20101021,21-10-2010,Thursday,43,Oct,10,4,2010
20101022,22-10-2010,Friday,43,Oct,10,4,2010
20101023,23-10-2010,Saturday,43,Oct,10,4,2010
20101024,24-10-2010,Sunday,44,Oct,10,4,2010
20101025,25-10-2010,Monday,44,Oct,10,4,2010
20101026,26-10-2010,Tuesday,44,Oct,10,4,2010
20101027,27-10-2010,Wednesday,44,Oct,10,4,2010
20101028,28-10-2010,Thursday,44,Oct,10,4,2010
20101029,29-10-2010,Friday,44,Oct,10,4,2010
20101030,30-10-2010,Saturday,44,Oct,10,4,2010
20101031,31-10-2010,Sunday,45,Oct,10,4,2010
20101101,01-11-2010,Monday,45,Nov,11,4,2010
20101102,02-11-2010,Tuesday,45,Nov,11,4,2010
20101103,03-11-2010,Wednesday,45,Nov,11,4,2010
20101104,04-11-2010,Thursday,45,Nov,11,4,2010
20101105,05-11-2010,Friday,45,Nov,11,4,2010
20101106,06-11-2010,Saturday,45,Nov,11,4,2010
20101107,07-11-2010,Sunday,46,Nov,11,4,2010
20101108,08-11-2010,Monday,46,Nov,11,4,2010
20101109,09-11-2010,Tuesday,46,Nov,11,4,2010
20101110,10-11-2010,Wednesday,46,Nov,11,4,2010
20101111,11-11-2010,Thursday,46,Nov,11,4,2010
20101112,12-11-2010,Friday,46,Nov,11,4,2010
20101113,13-11-2010,Saturday,46,Nov,11,4,2010
20101114,14-11-2010,Sunday,47,Nov,11,4,2010
20101115,15-11-2010,Monday,47,Nov,11,4,2010
20101116,16-11-2010,Tuesday,47,Nov,11,4,2010
20101117,17-11-2010,Wednesday,47,Nov,11,4,2010
20101118,18-11-2010,Thursday,47,Nov,11,4,2010
20101119,19-11-2010,Friday,47,Nov,11,4,2010
20101120,20-11-2010,Saturday,47,Nov,11,4,2010
20101121,21-11-2010,Sunday,48,Nov,11,4,2010
20101122,22-11-2010,Monday,48,Nov,11,4,2010
20101123,23-11-2010,Tuesday,48,Nov,11,4,2010
20101124,24-11-2010,Wednesday,48,Nov,11,4,2010
20101125,25-11-2010,Thursday,48,Nov,11,4,2010
20101126,26-11-2010,Friday,48,Nov,11,4,2010
20101127,27-11-2010,Saturday,48,Nov,11,4,2010
20101128,28-11-2010,Sunday,49,Nov,11,4,2010
20101129,29-11-2010,Monday,49,Nov,11,4,2010
20101130,30-11-2010,Tuesday,49,Nov,11,4,2010
20101201,01-12-2010,Wednesday,49,Dec,12,4,2010
20101202,02-12-2010,Thursday,49,Dec,12,4,2010
20101203,03-12-2010,Friday,49,Dec,12,4,2010
20101204,04-12-2010,Saturday,49,Dec,12,4,2010
20101205,05-12-2010,Sunday,50,Dec,12,4,2010
20101206,06-12-2010,Monday,50,Dec,12,4,2010
20101207,07-12-2010,Tuesday,50,Dec,12,4,2010
20101208,08-12-2010,Wednesday,50,Dec,12,4,2010
20101209,09-12-2010,Thursday,50,Dec,12,4,2010
20101210,10-12-2010,Friday,50,Dec,12,4,2010
20101211,11-12-2010,Saturday,50,Dec,12,4,2010
20101212,12-12-2010,Sunday,51,Dec,12,4,2010
20101213,13-12-2010,Monday,51,Dec,12,4,2010
20101214,14-12-2010,Tuesday,51,Dec,12,4,2010
20101215,15-12-2010,Wednesday,51,Dec,12,4,2010
20101216,16-12-2010,Thursday,51,Dec,12,4,2010
20101217,17-12-2010,Friday,51,Dec,12,4,2010
20101218,18-12-2010,Saturday,51,Dec,12,4,2010
20101219,19-12-2010,Sunday,52,Dec,12,4,2010
20101220,20-12-2010,Monday,52,Dec,12,4,2010
20101221,21-12-2010,Tuesday,52,Dec,12,4,2010
20101222,22-12-2010,Wednesday,52,Dec,12,4,2010
20101223,23-12-2010,Thursday,52,Dec,12,4,2010
20101224,24-12-2010,Friday,52,Dec,12,4,2010
20101225,25-12-2010,Saturday,52,Dec,12,4,2010
20101226,26-12-2010,Sunday,53,Dec,12,4,2010
20101227,27-12-2010,Monday,53,Dec,12,4,2010
20101228,28-12-2010,Tuesday,53,Dec,12,4,2010
20101229,29-12-2010,Wednesday,53,Dec,12,4,2010
20101230,30-12-2010,Thursday,53,Dec,12,4,2010
20101231,31-12-2010,Friday,53,Dec,12,4,2010
20110101,01-01-2011,Saturday,1,Jan,1,1,2011
20110102,02-01-2011,Sunday,2,Jan,1,1,2011
20110103,03-01-2011,Monday,2,Jan,1,1,2011
20110104,04-01-2011,Tuesday,2,Jan,1,1,2011
20110105,05-01-2011,Wednesday,2,Jan,1,1,2011
20110106,06-01-2011,Thursday,2,Jan,1,1,2011
20110107,07-01-2011,Friday,2,Jan,1,1,2011
20110108,08-01-2011,Saturday,2,Jan,1,1,2011
20110109,09-01-2011,Sunday,3,Jan,1,1,2011
20110110,10-01-2011,Monday,3,Jan,1,1,2011
20110111,11-01-2011,Tuesday,3,Jan,1,1,2011
20110112,12-01-2011,Wednesday,3,Jan,1,1,2011
20110113,13-01-2011,Thursday,3,Jan,1,1,2011
20110114,14-01-2011,Friday,3,Jan,1,1,2011
20110115,15-01-2011,Saturday,3,Jan,1,1,2011
20110116,16-01-2011,Sunday,4,Jan,1,1,2011
20110117,17-01-2011,Monday,4,Jan,1,1,2011
20110118,18-01-2011,Tuesday,4,Jan,1,1,2011
20110119,19-01-2011,Wednesday,4,Jan,1,1,2011
20110120,20-01-2011,Thursday,4,Jan,1,1,2011
20110121,21-01-2011,Friday,4,Jan,1,1,2011
20110122,22-01-2011,Saturday,4,Jan,1,1,2011
20110123,23-01-2011,Sunday,5,Jan,1,1,2011
20110124,24-01-2011,Monday,5,Jan,1,1,2011
20110125,25-01-2011,Tuesday,5,Jan,1,1,2011
20110126,26-01-2011,Wednesday,5,Jan,1,1,2011
20110127,27-01-2011,Thursday,5,Jan,1,1,2011
20110128,28-01-2011,Friday,5,Jan,1,1,2011
20110129,29-01-2011,Saturday,5,Jan,1,1,2011
20110130,30-01-2011,Sunday,6,Jan,1,1,2011
20110131,31-01-2011,Monday,6,Jan,1,1,2011
20110201,01-02-2011,Tuesday,6,Feb,2,1,2011
20110202,02-02-2011,Wednesday,6,Feb,2,1,2011
20110203,03-02-2011,Thursday,6,Feb,2,1,2011
20110204,04-02-2011,Friday,6,Feb,2,1,2011
20110205,05-02-2011,Saturday,6,Feb,2,1,2011
20110206,06-02-2011,Sunday,7,Feb,2,1,2011
20110207,07-02-2011,Monday,7,Feb,2,1,2011
20110208,08-02-2011,Tuesday,7,Feb,2,1,2011
20110209,09-02-2011,Wednesday,7,Feb,2,1,2011
20110210,10-02-2011,Thursday,7,Feb,2,1,2011
20110211,11-02-2011,Friday,7,Feb,2,1,2011
20110212,12-02-2011,Saturday,7,Feb,2,1,2011
20110213,13-02-2011,Sunday,8,Feb,2,1,2011
20110214,14-02-2011,Monday,8,Feb,2,1,2011
20110215,15-02-2011,Tuesday,8,Feb,2,1,2011
20110216,16-02-2011,Wednesday,8,Feb,2,1,2011
20110217,17-02-2011,Thursday,8,Feb,2,1,2011
20110218,18-02-2011,Friday,8,Feb,2,1,2011
20110219,19-02-2011,Saturday,8,Feb,2,1,2011
20110220,20-02-2011,Sunday,9,Feb,2,1,2011
20110221,21-02-2011,Monday,9,Feb,2,1,2011
20110222,22-02-2011,Tuesday,9,Feb,2,1,2011
20110223,23-02-2011,Wednesday,9,Feb,2,1,2011
20110224,24-02-2011,Thursday,9,Feb,2,1,2011
20110225,25-02-2011,Friday,9,Feb,2,1,2011
20110226,26-02-2011,Saturday,9,Feb,2,1,2011
20110227,27-02-2011,Sunday,10,Feb,2,1,2011
20110228,28-02-2011,Monday,10,Feb,2,1,2011
20110301,01-03-2011,Tuesday,10,Mar,3,1,2011
20110302,02-03-2011,Wednesday,10,Mar,3,1,2011
20110303,03-03-2011,Thursday,10,Mar,3,1,2011
20110304,04-03-2011,Friday,10,Mar,3,1,2011
20110305,05-03-2011,Saturday,10,Mar,3,1,2011
20110306,06-03-2011,Sunday,11,Mar,3,1,2011
20110307,07-03-2011,Monday,11,Mar,3,1,2011
20110308,08-03-2011,Tuesday,11,Mar,3,1,2011
20110309,09-03-2011,Wednesday,11,Mar,3,1,2011
20110310,10-03-2011,Thursday,11,Mar,3,1,2011
20110311,11-03-2011,Friday,11,Mar,3,1,2011
20110312,12-03-2011,Saturday,11,Mar,3,1,2011
20110313,13-03-2011,Sunday,12,Mar,3,1,2011
20110314,14-03-2011,Monday,12,Mar,3,1,2011
20110315,15-03-2011,Tuesday,12,Mar,3,1,2011
20110316,16-03-2011,Wednesday,12,Mar,3,1,2011
20110317,17-03-2011,Thursday,12,Mar,3,1,2011
20110318,18-03-2011,Friday,12,Mar,3,1,2011
20110319,19-03-2011,Saturday,12,Mar,3,1,2011
20110320,20-03-2011,Sunday,13,Mar,3,1,2011
20110321,21-03-2011,Monday,13,Mar,3,1,2011
20110322,22-03-2011,Tuesday,13,Mar,3,1,2011
20110323,23-03-2011,Wednesday,13,Mar,3,1,2011
20110324,24-03-2011,Thursday,13,Mar,3,1,2011
20110325,25-03-2011,Friday,13,Mar,3,1,2011
20110326,26-03-2011,Saturday,13,Mar,3,1,2011
20110327,27-03-2011,Sunday,14,Mar,3,1,2011
20110328,28-03-2011,Monday,14,Mar,3,1,2011
20110329,29-03-2011,Tuesday,14,Mar,3,1,2011
20110330,30-03-2011,Wednesday,14,Mar,3,1,2011
20110331,31-03-2011,Thursday,14,Mar,3,1,2011
20110401,01-04-2011,Friday,14,Apr,4,2,2011
20110402,02-04-2011,Saturday,14,Apr,4,2,2011
20110403,03-04-2011,Sunday,15,Apr,4,2,2011
20110404,04-04-2011,Monday,15,Apr,4,2,2011
20110405,05-04-2011,Tuesday,15,Apr,4,2,2011
20110406,06-04-2011,Wednesday,15,Apr,4,2,2011
20110407,07-04-2011,Thursday,15,Apr,4,2,2011
20110408,08-04-2011,Friday,15,Apr,4,2,2011
20110409,09-04-2011,Saturday,15,Apr,4,2,2011
20110410,10-04-2011,Sunday,16,Apr,4,2,2011
20110411,11-04-2011,Monday,16,Apr,4,2,2011
20110412,12-04-2011,Tuesday,16,Apr,4,2,2011
20110413,13-04-2011,Wednesday,16,Apr,4,2,2011
20110414,14-04-2011,Thursday,16,Apr,4,2,2011
20110415,15-04-2011,Friday,16,Apr,4,2,2011
20110416,16-04-2011,Saturday,16,Apr,4,2,2011
20110417,17-04-2011,Sunday,17,Apr,4,2,2011
20110418,18-04-2011,Monday,17,Apr,4,2,2011
20110419,19-04-2011,Tuesday,17,Apr,4,2,2011
20110420,20-04-2011,Wednesday,17,Apr,4,2,2011
20110421,21-04-2011,Thursday,17,Apr,4,2,2011
20110422,22-04-2011,Friday,17,Apr,4,2,2011
20110423,23-04-2011,Saturday,17,Apr,4,2,2011
20110424,24-04-2011,Sunday,18,Apr,4,2,2011
20110425,25-04-2011,Monday,18,Apr,4,2,2011
20110426,26-04-2011,Tuesday,18,Apr,4,2,2011
20110427,27-04-2011,Wednesday,18,Apr,4,2,2011
20110428,28-04-2011,Thursday,18,Apr,4,2,2011
20110429,29-04-2011,Friday,18,Apr,4,2,2011
20110430,30-04-2011,Saturday,18,Apr,4,2,2011
20110501,01-05-2011,Sunday,19,May,5,2,2011
20110502,02-05-2011,Monday,19,May,5,2,2011
20110503,03-05-2011,Tuesday,19,May,5,2,2011
20110504,04-05-2011,Wednesday,19,May,5,2,2011
20110505,05-05-2011,Thursday,19,May,5,2,2011
20110506,06-05-2011,Friday,19,May,5,2,2011
20110507,07-05-2011,Saturday,19,May,5,2,2011
20110508,08-05-2011,Sunday,20,May,5,2,2011
20110509,09-05-2011,Monday,20,May,5,2,2011
20110510,10-05-2011,Tuesday,20,May,5,2,2011
20110511,11-05-2011,Wednesday,20,May,5,2,2011
20110512,12-05-2011,Thursday,20,May,5,2,2011
20110513,13-05-2011,Friday,20,May,5,2,2011
20110514,14-05-2011,Saturday,20,May,5,2,2011
20110515,15-05-2011,Sunday,21,May,5,2,2011
20110516,16-05-2011,Monday,21,May,5,2,2011
20110517,17-05-2011,Tuesday,21,May,5,2,2011
20110518,18-05-2011,Wednesday,21,May,5,2,2011
20110519,19-05-2011,Thursday,21,May,5,2,2011
20110520,20-05-2011,Friday,21,May,5,2,2011
20110521,21-05-2011,Saturday,21,May,5,2,2011
20110522,22-05-2011,Sunday,22,May,5,2,2011
20110523,23-05-2011,Monday,22,May,5,2,2011
20110524,24-05-2011,Tuesday,22,May,5,2,2011
20110525,25-05-2011,Wednesday,22,May,5,2,2011
20110526,26-05-2011,Thursday,22,May,5,2,2011
20110527,27-05-2011,Friday,22,May,5,2,2011
20110528,28-05-2011,Saturday,22,May,5,2,2011
20110529,29-05-2011,Sunday,23,May,5,2,2011
20110530,30-05-2011,Monday,23,May,5,2,2011
20110531,31-05-2011,Tuesday,23,May,5,2,2011
20110601,01-06-2011,Wednesday,23,Jun,6,2,2011
20110602,02-06-2011,Thursday,23,Jun,6,2,2011
20110603,03-06-2011,Friday,23,Jun,6,2,2011
20110604,04-06-2011,Saturday,23,Jun,6,2,2011
20110605,05-06-2011,Sunday,24,Jun,6,2,2011
20110606,06-06-2011,Monday,24,Jun,6,2,2011
20110607,07-06-2011,Tuesday,24,Jun,6,2,2011
20110608,08-06-2011,Wednesday,24,Jun,6,2,2011
20110609,09-06-2011,Thursday,24,Jun,6,2,2011
20110610,10-06-2011,Friday,24,Jun,6,2,2011
20110611,11-06-2011,Saturday,24,Jun,6,2,2011
20110612,12-06-2011,Sunday,25,Jun,6,2,2011
20110613,13-06-2011,Monday,25,Jun,6,2,2011
20110614,14-06-2011,Tuesday,25,Jun,6,2,2011
20110615,15-06-2011,Wednesday,25,Jun,6,2,2011
20110616,16-06-2011,Thursday,25,Jun,6,2,2011
20110617,17-06-2011,Friday,25,Jun,6,2,2011
20110618,18-06-2011,Saturday,25,Jun,6,2,2011
20110619,19-06-2011,Sunday,26,Jun,6,2,2011
20110620,20-06-2011,Monday,26,Jun,6,2,2011
20110621,21-06-2011,Tuesday,26,Jun,6,2,2011
20110622,22-06-2011,Wednesday,26,Jun,6,2,2011
20110623,23-06-2011,Thursday,26,Jun,6,2,2011
20110624,24-06-2011,Friday,26,Jun,6,2,2011
20110625,25-06-2011,Saturday,26,Jun,6,2,2011
20110626,26-06-2011,Sunday,27,Jun,6,2,2011
20110627,27-06-2011,Monday,27,Jun,6,2,2011
20110628,28-06-2011,Tuesday,27,Jun,6,2,2011
20110629,29-06-2011,Wednesday,27,Jun,6,2,2011
20110630,30-06-2011,Thursday,27,Jun,6,2,2011
20110701,01-07-2011,Friday,27,Jul,7,3,2011
20110702,02-07-2011,Saturday,27,Jul,7,3,2011
20110703,03-07-2011,Sunday,28,Jul,7,3,2011
20110704,04-07-2011,Monday,28,Jul,7,3,2011
20110705,05-07-2011,Tuesday,28,Jul,7,3,2011
20110706,06-07-2011,Wednesday,28,Jul,7,3,2011
20110707,07-07-2011,Thursday,28,Jul,7,3,2011
20110708,08-07-2011,Friday,28,Jul,7,3,2011
20110709,09-07-2011,Saturday,28,Jul,7,3,2011
20110710,10-07-2011,Sunday,29,Jul,7,3,2011
20110711,11-07-2011,Monday,29,Jul,7,3,2011
20110712,12-07-2011,Tuesday,29,Jul,7,3,2011
20110713,13-07-2011,Wednesday,29,Jul,7,3,2011
20110714,14-07-2011,Thursday,29,Jul,7,3,2011
20110715,15-07-2011,Friday,29,Jul,7,3,2011
20110716,16-07-2011,Saturday,29,Jul,7,3,2011
20110717,17-07-2011,Sunday,30,Jul,7,3,2011
20110718,18-07-2011,Monday,30,Jul,7,3,2011
20110719,19-07-2011,Tuesday,30,Jul,7,3,2011
20110720,20-07-2011,Wednesday,30,Jul,7,3,2011
20110721,21-07-2011,Thursday,30,Jul,7,3,2011
20110722,22-07-2011,Friday,30,Jul,7,3,2011
20110723,23-07-2011,Saturday,30,Jul,7,3,2011
20110724,24-07-2011,Sunday,31,Jul,7,3,2011
20110725,25-07-2011,Monday,31,Jul,7,3,2011
20110726,26-07-2011,Tuesday,31,Jul,7,3,2011
20110727,27-07-2011,Wednesday,31,Jul,7,3,2011
20110728,28-07-2011,Thursday,31,Jul,7,3,2011
20110729,29-07-2011,Friday,31,Jul,7,3,2011
20110730,30-07-2011,Saturday,31,Jul,7,3,2011
20110731,31-07-2011,Sunday,32,Jul,7,3,2011
20110801,01-08-2011,Monday,32,Aug,8,3,2011
20110802,02-08-2011,Tuesday,32,Aug,8,3,2011
20110803,03-08-2011,Wednesday,32,Aug,8,3,2011
20110804,04-08-2011,Thursday,32,Aug,8,3,2011
20110805,05-08-2011,Friday,32,Aug,8,3,2011
20110806,06-08-2011,Saturday,32,Aug,8,3,2011
20110807,07-08-2011,Sunday,33,Aug,8,3,2011
20110808,08-08-2011,Monday,33,Aug,8,3,2011
20110809,09-08-2011,Tuesday,33,Aug,8,3,2011
20110810,10-08-2011,Wednesday,33,Aug,8,3,2011
20110811,11-08-2011,Thursday,33,Aug,8,3,2011
20110812,12-08-2011,Friday,33,Aug,8,3,2011
20110813,13-08-2011,Saturday,33,Aug,8,3,2011
